timestamp,temperature,humidity
2025-03-25 20:42:20.325010,26.4,61.7
2025-03-25 20:42:50.325010,26.3,61.6
2025-03-25 20:43:20.325010,26.3,61.6
2025-03-25 20:43:50.325010,26.4,61.6
2025-03-25 20:44:20.325010,26.4,61.7
2025-03-25 20:44:50.325010,26.3,61.8
2025-03-25 20:45:20.325010,26.4,61.8
2025-03-25 20:45:50.325010,26.4,61.8
2025-03-25 20:46:20.325010,26.4,61.6
2025-03-25 20:46:50.325010,26.4,61.5
2025-03-25 20:47:20.325010,26.4,61.6
2025-03-25 20:47:50.325010,26.4,61.5
2025-03-25 20:48:20.325010,26.3,61.4
2025-03-25 20:48:50.325010,26.4,61.4
2025-03-25 20:49:20.325010,26.3,61.4
2025-03-25 20:49:50.325010,26.3,61.3
2025-03-25 20:50:20.325010,26.4,61.2
2025-03-25 20:50:50.325010,26.3,61.3
2025-03-25 20:51:20.325010,26.3,61.2
2025-03-25 20:51:50.325010,26.3,61.2
2025-03-25 20:52:20.325010,26.3,61.3
2025-03-25 20:52:50.325010,26.3,61.3
2025-03-25 20:53:20.325010,26.3,61.4
2025-03-25 20:53:50.325010,26.3,61.4
2025-03-25 20:54:20.325010,26.3,61.5
2025-03-25 20:54:50.325010,26.4,61.4
2025-03-25 20:55:20.325010,26.3,61.5
2025-03-25 20:55:50.325010,26.3,61.6
2025-03-25 20:56:20.325010,26.3,61.6
2025-03-25 20:56:50.325010,26.3,61.6
2025-03-25 20:57:20.325010,26.3,61.6
2025-03-25 20:57:50.325010,26.3,61.6
2025-03-25 20:58:20.325010,26.4,61.6
2025-03-25 20:58:50.325010,26.3,61.6
2025-03-25 20:59:20.325010,26.4,61.5
2025-03-25 20:59:50.325010,26.3,61.4
2025-03-25 21:00:20.325010,26.4,61.4
2025-03-25 21:00:50.325010,26.4,61.3
2025-03-25 21:01:20.325010,26.3,61.3
2025-03-25 21:01:50.325010,26.4,61.2
2025-03-25 21:02:20.325010,26.4,61.1
2025-03-25 21:02:50.325010,26.4,61.1
2025-03-25 21:03:20.325010,26.3,61.0
2025-03-25 21:03:50.325010,26.4,60.9
2025-03-25 21:04:20.325010,26.4,60.8
2025-03-25 21:04:50.325010,26.4,60.8
2025-03-25 21:05:20.325010,26.4,60.8
2025-03-25 21:05:50.325010,26.3,60.7
2025-03-25 21:06:20.325010,26.3,60.8
2025-03-25 21:06:50.325010,26.4,60.8
2025-03-25 21:07:20.325010,26.4,60.9
2025-03-25 21:07:50.325010,26.3,60.8
2025-03-25 21:08:20.325010,26.4,60.9
2025-03-25 21:08:50.325010,26.4,61.1
2025-03-25 21:09:20.325010,26.3,61.2
2025-03-25 21:09:50.325010,26.4,61.3
2025-03-25 21:10:20.325010,26.3,61.4
2025-03-25 21:10:50.325010,26.4,61.6
2025-03-25 21:11:20.325010,26.3,61.6
2025-03-25 21:11:50.325010,26.4,61.6
2025-03-25 21:12:20.325010,26.3,61.6
2025-03-25 21:12:50.325010,26.4,61.5
2025-03-25 21:13:20.325010,26.3,61.4
2025-03-25 21:13:50.325010,26.4,61.4
2025-03-25 21:14:20.325010,26.3,61.3
2025-03-25 21:14:50.325010,26.3,61.2
2025-03-25 21:15:20.325010,26.3,61.3
2025-03-25 21:15:50.325010,26.4,61.2
2025-03-25 21:16:20.325010,26.4,61.2
2025-03-25 21:16:50.325010,26.4,61.2
2025-03-25 21:17:20.325010,26.4,61.2
2025-03-25 21:17:50.325010,26.4,61.1
2025-03-25 21:18:20.325010,26.4,61.2
2025-03-25 21:18:50.325010,26.4,61.1
2025-03-25 21:19:20.325010,26.3,61.3
2025-03-25 21:19:50.325010,26.4,61.4
2025-03-25 21:20:20.325010,26.3,61.4
2025-03-25 21:20:50.325010,26.4,61.5
2025-03-25 21:21:20.325010,26.4,61.6
2025-03-25 21:21:50.325010,26.4,61.7
2025-03-25 21:22:20.325010,26.4,61.5
2025-03-25 21:22:50.325010,26.4,61.6
2025-03-25 21:23:20.325010,26.4,61.6
2025-03-25 21:23:50.325010,26.3,61.6
2025-03-25 21:24:20.325010,26.4,61.6
2025-03-25 21:24:50.325010,26.4,61.5
2025-03-25 21:25:20.325010,26.4,61.6
2025-03-25 21:25:50.325010,26.4,61.6
2025-03-25 21:26:20.325010,26.4,61.5
2025-03-25 21:26:50.325010,26.4,61.4
2025-03-25 21:27:20.325010,26.3,61.3
2025-03-25 21:27:50.325010,26.4,61.2
2025-03-25 21:28:20.325010,26.4,61.2
2025-03-25 21:28:50.325010,26.3,61.2
2025-03-25 21:29:20.325010,26.3,61.2
2025-03-25 21:29:50.325010,26.3,61.3
2025-03-25 21:30:20.325010,26.3,61.2
2025-03-25 21:30:50.325010,26.3,61.2
2025-03-25 21:31:20.325010,26.3,61.2
2025-03-25 21:31:50.325010,26.3,61.2
2025-03-25 21:32:20.325010,26.3,61.3
2025-03-25 21:32:50.325010,26.3,61.3
2025-03-25 21:33:20.325010,26.2,61.3
2025-03-25 21:33:50.325010,26.3,61.4
2025-03-25 21:34:20.325010,26.3,61.4
2025-03-25 21:34:50.325010,26.2,61.5
2025-03-25 21:35:20.325010,26.2,61.5
2025-03-25 21:35:50.325010,26.2,61.5
2025-03-25 21:36:20.325010,26.2,61.4
2025-03-25 21:36:50.325010,26.2,61.4
2025-03-25 21:37:20.325010,26.2,61.4
2025-03-25 21:37:50.325010,26.2,61.5
2025-03-25 21:38:20.325010,26.2,61.5
2025-03-25 21:38:50.325010,26.2,61.5
2025-03-25 21:39:20.325010,26.2,61.6
2025-03-25 21:39:50.325010,26.2,61.6
2025-03-25 21:40:20.325010,26.2,61.6
2025-03-25 21:40:50.325010,26.2,61.6
2025-03-25 21:41:20.325010,26.2,61.6
2025-03-25 21:41:50.325010,26.2,61.6
2025-03-25 21:42:20.325010,26.2,61.8
2025-03-25 21:42:50.325010,26.1,61.8
2025-03-25 21:43:20.325010,26.2,61.8
2025-03-25 21:43:50.325010,26.2,61.9
2025-03-25 21:44:20.325010,26.2,62.0
2025-03-25 21:44:50.325010,26.2,61.9
2025-03-25 21:45:20.325010,26.2,61.8
2025-03-25 21:45:50.325010,26.2,61.6
2025-03-25 21:46:20.325010,26.2,61.5
2025-03-25 21:46:50.325010,26.2,61.3
2025-03-25 21:47:20.325010,26.2,61.3
2025-03-25 21:47:50.325010,26.2,61.2
2025-03-25 21:48:20.325010,26.2,61.2
2025-03-25 21:48:50.325010,26.2,61.1
2025-03-25 21:49:20.325010,26.2,61.1
2025-03-25 21:49:50.325010,26.2,61.1
2025-03-25 21:50:20.325010,26.2,61.1
2025-03-25 21:50:50.325010,26.2,61.0
2025-03-25 21:51:20.325010,26.2,61.0
2025-03-25 21:51:50.325010,26.2,61.1
2025-03-25 21:52:20.325010,26.2,61.1
2025-03-25 21:52:50.325010,26.2,61.1
2025-03-25 21:53:20.325010,26.2,61.1
2025-03-25 21:53:50.325010,26.2,61.2
2025-03-25 21:54:20.325010,26.2,61.2
2025-03-25 21:54:50.325010,26.2,61.3
2025-03-25 21:55:20.325010,26.2,61.2
2025-03-25 21:55:50.325010,26.2,61.1
2025-03-25 21:56:20.325010,26.2,61.0
2025-03-25 21:56:50.325010,26.2,61.1
2025-03-25 21:57:20.325010,26.2,61.2
2025-03-25 21:57:50.325010,26.2,61.1
2025-03-25 21:58:20.325010,26.2,61.2
2025-03-25 21:58:50.325010,26.2,61.3
2025-03-25 21:59:20.325010,26.2,61.3
2025-03-25 21:59:50.325010,26.2,61.4
2025-03-25 22:00:20.325010,26.2,61.4
2025-03-25 22:00:50.325010,26.2,61.4
2025-03-25 22:01:20.325010,26.3,61.5
2025-03-25 22:01:50.325010,26.3,61.4
2025-03-25 22:02:20.325010,26.3,61.3
2025-03-25 22:02:50.325010,26.3,61.2
2025-03-25 22:03:20.325010,26.3,61.3
2025-03-25 22:03:50.325010,26.3,61.3
2025-03-25 22:04:20.325010,26.3,61.3
2025-03-25 22:04:50.325010,26.3,61.3
2025-03-25 22:05:20.325010,26.3,61.3
2025-03-25 22:05:50.325010,26.3,61.3
2025-03-25 22:06:20.325010,26.3,61.3
2025-03-25 22:06:50.325010,26.3,61.2
2025-03-25 22:07:20.325010,26.3,61.2
2025-03-25 22:07:50.325010,26.3,61.0
2025-03-25 22:08:20.325010,26.3,61.2
2025-03-25 22:08:50.325010,26.3,61.1
2025-03-25 22:09:20.325010,26.3,61.0
2025-03-25 22:09:50.325010,26.3,61.0
2025-03-25 22:10:20.325010,26.3,60.8
2025-03-25 22:10:50.325010,26.3,60.6
2025-03-25 22:11:20.325010,26.3,60.4
2025-03-25 22:11:50.325010,26.3,60.4
2025-03-25 22:12:20.325010,26.3,60.3
2025-03-25 22:12:50.325010,26.3,60.3
2025-03-25 22:13:20.325010,26.3,60.1
2025-03-25 22:13:50.325010,26.3,60.0
2025-03-25 22:14:20.325010,26.4,60.0
2025-03-25 22:14:50.325010,26.4,60.0
2025-03-25 22:15:20.325010,26.4,59.9
2025-03-25 22:15:50.325010,26.4,59.9
2025-03-25 22:16:20.325010,26.4,59.8
2025-03-25 22:16:50.325010,26.4,59.9
2025-03-25 22:17:20.325010,26.4,59.9
2025-03-25 22:17:50.325010,26.4,59.9
2025-03-25 22:18:20.325010,26.4,60.1
2025-03-25 22:18:50.325010,26.4,60.2
2025-03-25 22:19:20.325010,26.4,60.2
2025-03-25 22:19:50.325010,26.4,60.3
2025-03-25 22:20:20.325010,26.4,60.2
2025-03-25 22:20:50.325010,26.4,60.0
2025-03-25 22:21:20.325010,26.5,59.9
2025-03-25 22:21:50.325010,26.5,59.7
2025-03-25 22:22:20.325010,26.5,59.7
2025-03-25 22:22:50.325010,26.5,59.7
2025-03-25 22:23:20.325010,26.5,59.8
2025-03-25 22:23:50.325010,26.5,59.6
2025-03-25 22:24:20.325010,26.5,59.6
2025-03-25 22:24:50.325010,26.5,59.6
2025-03-25 22:25:20.325010,26.5,59.6
2025-03-25 22:25:50.325010,26.5,59.7
2025-03-25 22:26:20.325010,26.5,59.8
2025-03-25 22:26:50.325010,26.5,59.7
2025-03-25 22:27:20.325010,26.5,59.7
2025-03-25 22:27:50.325010,26.5,59.7
2025-03-25 22:28:20.325010,26.5,59.7
2025-03-25 22:28:50.325010,26.5,59.8
2025-03-25 22:29:20.325010,26.5,59.9
2025-03-25 22:29:50.325010,26.5,59.9
2025-03-25 22:30:20.325010,26.6,59.9
2025-03-25 22:30:50.325010,26.6,59.9
2025-03-25 22:31:20.325010,26.6,59.8
2025-03-25 22:31:50.325010,26.6,59.8
2025-03-25 22:32:20.325010,26.6,59.8
2025-03-25 22:32:50.325010,26.6,59.8
2025-03-25 22:33:20.325010,26.6,59.7
2025-03-25 22:33:50.325010,26.6,59.7
2025-03-25 22:34:20.325010,26.6,59.8
2025-03-25 22:34:50.325010,26.6,60.0
2025-03-25 22:35:20.325010,26.6,60.1
2025-03-25 22:35:50.325010,26.6,60.2
2025-03-25 22:36:20.325010,26.6,60.2
2025-03-25 22:36:50.325010,26.6,60.4
2025-03-25 22:37:20.325010,26.6,60.4
2025-03-25 22:37:50.325010,26.6,60.3
2025-03-25 22:38:20.325010,26.6,60.3
2025-03-25 22:38:50.325010,26.6,60.1
2025-03-25 22:39:20.325010,26.6,60.1
2025-03-25 22:39:50.325010,26.6,60.2
2025-03-25 22:40:20.325010,26.6,60.3
2025-03-25 22:40:50.325010,26.6,60.3
2025-03-25 22:41:20.325010,26.6,60.3
2025-03-25 22:41:50.325010,26.6,60.2
2025-03-25 22:42:20.325010,26.6,60.3
2025-03-25 22:42:50.325010,26.6,60.2
2025-03-25 22:43:20.325010,26.6,60.1
2025-03-25 22:43:50.325010,26.6,60.0
2025-03-25 22:44:20.325010,26.6,59.8
2025-03-25 22:44:50.325010,26.6,60.0
2025-03-25 22:45:20.325010,26.6,59.9
2025-03-25 22:45:50.325010,26.6,60.0
2025-03-25 22:46:20.325010,26.6,60.0
2025-03-25 22:46:50.325010,26.6,60.0
2025-03-25 22:47:20.325010,26.7,59.9
2025-03-25 22:47:50.325010,26.7,60.0
2025-03-25 22:48:20.325010,26.6,60.0
2025-03-25 22:48:50.325010,26.6,60.0
2025-03-25 22:49:20.325010,26.7,59.9
2025-03-25 22:49:50.325010,26.7,60.0
2025-03-25 22:50:20.325010,26.7,60.0
2025-03-25 22:50:50.325010,26.7,60.0
2025-03-25 22:51:20.325010,26.7,60.0
2025-03-25 22:51:50.325010,26.7,60.0
2025-03-25 22:52:20.325010,26.7,60.1
2025-03-25 22:52:50.325010,26.7,60.2
2025-03-25 22:53:20.325010,26.7,60.1
2025-03-25 22:53:50.325010,26.7,60.1
2025-03-25 22:54:20.325010,26.7,60.2
2025-03-25 22:54:50.325010,26.7,60.3
2025-03-25 22:55:20.325010,26.7,60.2
2025-03-25 22:55:50.325010,26.7,60.2
2025-03-25 22:56:20.325010,26.7,60.2
2025-03-25 22:56:50.325010,26.7,60.2
2025-03-25 22:57:20.325010,26.7,60.1
2025-03-25 22:57:50.325010,26.7,60.0
2025-03-25 22:58:20.325010,26.7,60.0
2025-03-25 22:58:50.325010,26.7,60.0
2025-03-25 22:59:20.325010,26.7,59.9
2025-03-25 22:59:50.325010,26.7,59.9
2025-03-25 23:00:20.325010,26.7,59.9
2025-03-25 23:00:50.325010,26.7,59.9
2025-03-25 23:01:20.325010,26.7,59.8
2025-03-25 23:01:50.325010,26.7,59.8
2025-03-25 23:02:20.325010,26.7,59.8
2025-03-25 23:02:50.325010,26.7,59.8
2025-03-25 23:03:20.325010,26.7,59.8
2025-03-25 23:03:50.325010,26.7,59.7
2025-03-25 23:04:20.325010,26.7,59.8
2025-03-25 23:04:50.325010,26.7,59.8
2025-03-25 23:05:20.325010,26.7,59.7
2025-03-25 23:05:50.325010,26.7,59.7
2025-03-25 23:06:20.325010,26.8,59.7
2025-03-25 23:06:50.325010,26.7,59.7
2025-03-25 23:07:20.325010,26.8,59.6
2025-03-25 23:07:50.325010,26.7,59.7
2025-03-25 23:08:20.325010,26.7,59.6
2025-03-25 23:08:50.325010,26.7,59.6
2025-03-25 23:09:20.325010,26.8,59.6
2025-03-25 23:09:50.325010,26.8,59.5
2025-03-25 23:10:20.325010,26.8,59.6
2025-03-25 23:10:50.325010,26.8,59.4
2025-03-25 23:11:20.325010,26.8,59.3
2025-03-25 23:11:50.325010,26.7,59.2
2025-03-25 23:12:20.325010,26.7,59.2
2025-03-25 23:12:50.325010,26.8,59.1
2025-03-25 23:13:20.325010,26.8,59.1
2025-03-25 23:13:50.325010,26.8,58.9
2025-03-25 23:14:20.325010,26.8,58.9
2025-03-25 23:14:50.325010,26.8,59.0
2025-03-25 23:15:20.325010,26.8,59.0
2025-03-25 23:15:50.325010,26.8,59.0
2025-03-25 23:16:20.325010,26.8,59.0
2025-03-25 23:16:50.325010,26.8,59.0
2025-03-25 23:17:20.325010,26.7,59.1
2025-03-25 23:17:50.325010,26.8,59.1
2025-03-25 23:18:20.325010,26.8,59.2
2025-03-25 23:18:50.325010,26.8,59.3
2025-03-25 23:19:20.325010,26.8,59.3
2025-03-25 23:19:50.325010,26.8,59.4
2025-03-25 23:20:20.325010,26.8,59.5
2025-03-25 23:20:50.325010,26.8,59.4
2025-03-25 23:21:20.325010,26.7,59.3
2025-03-25 23:21:50.325010,26.7,59.3
2025-03-25 23:22:20.325010,26.8,59.3
2025-03-25 23:22:50.325010,26.7,59.2
2025-03-25 23:23:20.325010,26.8,59.2
2025-03-25 23:23:50.325010,26.7,59.2
2025-03-25 23:24:20.325010,26.7,59.1
2025-03-25 23:24:50.325010,26.8,59.1
2025-03-25 23:25:20.325010,26.7,59.1
2025-03-25 23:25:50.325010,26.8,59.0
2025-03-25 23:26:20.325010,26.8,59.0
2025-03-25 23:26:50.325010,26.7,59.1
2025-03-25 23:27:20.325010,26.8,59.0
2025-03-25 23:27:50.325010,26.7,58.8
2025-03-25 23:28:20.325010,26.8,58.8
2025-03-25 23:28:50.325010,26.7,58.8
2025-03-25 23:29:20.325010,26.7,58.8
2025-03-25 23:29:50.325010,26.7,58.9
2025-03-25 23:30:20.325010,26.7,58.8
2025-03-25 23:30:50.325010,26.8,58.8
2025-03-25 23:31:20.325010,26.7,58.7
2025-03-25 23:31:50.325010,26.7,58.6
2025-03-25 23:32:20.325010,26.7,58.6
2025-03-25 23:32:50.325010,26.7,58.6
2025-03-25 23:33:20.325010,26.7,58.7
2025-03-25 23:33:50.325010,26.8,58.8
2025-03-25 23:34:20.325010,26.8,58.9
2025-03-25 23:34:50.325010,26.7,58.9
2025-03-25 23:35:20.325010,26.7,58.9
2025-03-25 23:35:50.325010,26.7,58.8
2025-03-25 23:36:20.325010,26.7,58.8
2025-03-25 23:36:50.325010,26.8,58.7
2025-03-25 23:37:20.325010,26.7,58.5
2025-03-25 23:37:50.325010,26.7,58.4
2025-03-25 23:38:20.325010,26.7,58.5
2025-03-25 23:38:50.325010,26.7,58.4
2025-03-25 23:39:20.325010,26.7,58.5
2025-03-25 23:39:50.325010,26.7,58.6
2025-03-25 23:40:20.325010,26.7,58.7
2025-03-25 23:40:50.325010,26.7,58.7
2025-03-25 23:41:20.325010,26.7,58.9
2025-03-25 23:41:50.325010,26.7,58.9
2025-03-25 23:42:20.325010,26.7,59.0
2025-03-25 23:42:50.325010,26.7,58.9
2025-03-25 23:43:20.325010,26.7,58.7
2025-03-25 23:43:50.325010,26.7,58.6
2025-03-25 23:44:20.325010,26.7,58.7
2025-03-25 23:44:50.325010,26.7,58.7
2025-03-25 23:45:20.325010,26.7,58.7
